file,tranche,eng,tier,status,inSize,outSize,saved,ssimMin,ssimMean,dim,renderFail,opens,qpdfOk,secs,note,flagged
cc-2023-2023692.pdf,cc,hyper,q300,,2696611,2045584,24.14,0.959,0.959,false,false,true,true,3.85,,
cc-2023-2023692.pdf,cc,hyper,q150,,2696611,461184,82.9,0.933,0.933,false,false,true,true,1.18,,
cc-2023-2023692.pdf,cc,hyper,q72,,2696611,85692,96.82,0.943,0.943,false,false,true,true,0.41,,
cc-2023-2023692.pdf,cc,gs,lossless,,2696611,2696772,-0.01,1,1,false,false,true,true,0.13,,
cc-2023-2023692.pdf,cc,gs,q300,,2696611,2699614,-0.11,1,1,false,false,true,true,0.13,,
cc-2023-2023692.pdf,cc,gs,q150,,2696611,640347,76.25,0.983,0.983,false,false,true,true,0.16,,
cc-2023-2023692.pdf,cc,gs,q72,,2696611,172407,93.61,0.954,0.954,false,false,true,true,0.16,,
cc-2023-2023692.pdf,cc,mutool,lossless,,2696611,2696401,0.01,1,1,false,false,true,true,0.02,,
cc-2023-2023692.pdf,cc,mutool,q300,,2696611,1940456,28.04,1,1,false,false,true,true,0.36,,
cc-2023-2023692.pdf,cc,mutool,q150,,2696611,736920,72.67,0.983,0.983,false,false,true,true,0.26,,
cc-2023-2023692.pdf,cc,mutool,q72,,2696611,168544,93.75,0.953,0.953,false,false,true,true,0.19,,
cc-2023-2023692.pdf,cc,qpdf,lossless,,2696611,2696348,0.01,1,1,false,false,true,true,0.01,,
cc-2023-2023700.pdf,cc,hyper,lossless,,1455696,1443446,0.84,1,1,false,false,true,true,0.08,,
cc-2023-2023700.pdf,cc,hyper,q300,,1455696,310967,78.64,1,1,false,false,true,true,0.22,,
cc-2023-2023700.pdf,cc,hyper,q150,,1455696,197593,86.43,0.999,0.999,false,false,true,true,0.16,,
cc-2023-2023700.pdf,cc,hyper,q72,,1455696,116467,92,0.997,0.999,false,false,true,true,0.09,,
cc-2023-2023700.pdf,cc,gs,lossless,,1455696,1589292,-9.18,0.999,1,false,false,true,true,0.23,,
cc-2023-2023700.pdf,cc,gs,q300,,1455696,1589442,-9.19,0.999,1,false,false,true,true,0.23,,
cc-2023-2023700.pdf,cc,gs,q150,,1455696,266303,81.71,0.999,1,false,false,true,true,0.49,,
cc-2023-2023700.pdf,cc,gs,q72,,1455696,104411,92.83,0.997,0.999,false,false,true,true,0.49,,
cc-2023-2023700.pdf,cc,mutool,lossless,,1455696,1453625,0.14,1,1,false,false,true,true,0.02,,
cc-2023-2023700.pdf,cc,mutool,q300,,1455696,894901,38.52,1,1,false,false,true,true,0.08,,
cc-2023-2023700.pdf,cc,mutool,q150,,1455696,754765,48.15,1,1,false,false,true,true,0.08,,
cc-2023-2023700.pdf,cc,mutool,q72,,1455696,529763,63.61,0.997,0.999,false,false,true,true,0.06,,
cc-2023-2023700.pdf,cc,qpdf,lossless,,1455696,1449134,0.45,1,1,false,false,true,true,0.05,,
cc-2023-2023704.pdf,cc,hyper,lossless,,41176,18559,54.93,1,1,false,false,true,true,0.01,,
cc-2023-2023704.pdf,cc,hyper,q300,,41176,5865,85.76,0.871,0.885,false,false,true,true,0.01,,
cc-2023-2023704.pdf,cc,hyper,q150,,41176,5865,85.76,0.871,0.885,false,false,true,true,0.01,,
cc-2023-2023704.pdf,cc,hyper,q72,,41176,5865,85.76,0.871,0.885,false,false,true,true,0.01,,
cc-2023-2023704.pdf,cc,gs,lossless,,41176,18202,55.79,0.996,0.998,false,false,true,true,0.16,,
cc-2023-2023704.pdf,cc,gs,q300,,41176,23639,42.59,0.996,0.998,false,false,true,true,0.13,,
cc-2023-2023704.pdf,cc,gs,q150,,41176,13364,67.54,1,1,false,false,true,true,0.15,,
cc-2023-2023704.pdf,cc,gs,q72,,41176,13362,67.55,1,1,false,false,true,true,0.13,,
cc-2023-2023704.pdf,cc,mutool,lossless,,41176,35847,12.94,1,1,false,false,true,true,0.01,,
cc-2023-2023704.pdf,cc,mutool,q300,,41176,35604,13.53,0.103,0.19,false,false,true,true,0.02,,true
cc-2023-2023704.pdf,cc,mutool,q150,,41176,35604,13.53,0.103,0.19,false,false,true,true,0.02,,true
cc-2023-2023704.pdf,cc,mutool,q72,,41176,35604,13.53,0.103,0.19,false,false,true,true,0.02,,true
cc-2023-2023704.pdf,cc,qpdf,lossless,,41176,34956,15.11,1,1,false,false,true,true,0.01,,
cc-2023-2023708.pdf,cc,hyper,lossless,,164641,70543,57.15,0.999,0.999,false,false,true,true,0.03,,
cc-2023-2023708.pdf,cc,hyper,q300,,164641,62823,61.84,0.999,0.999,false,false,true,true,0.03,,
cc-2023-2023708.pdf,cc,hyper,q150,,164641,61776,62.48,0.999,0.999,false,false,true,true,0.03,,
cc-2023-2023708.pdf,cc,hyper,q72,,164641,57198,65.26,0.999,0.999,false,false,true,true,0.03,,
cc-2023-2023708.pdf,cc,gs,lossless,,164641,228652,-38.88,0.999,0.999,false,false,true,true,0.27,,
cc-2023-2023708.pdf,cc,gs,q300,,164641,233966,-42.11,0.999,0.999,false,false,true,true,0.27,,
cc-2023-2023708.pdf,cc,gs,q150,,164641,228781,-38.96,0.999,0.999,false,false,true,true,0.29,,
cc-2023-2023708.pdf,cc,gs,q72,,164641,207257,-25.88,0.998,0.998,false,false,true,true,0.26,,
cc-2023-2023708.pdf,cc,mutool,lossless,,164641,158788,3.56,1,1,false,false,true,true,0.02,,
cc-2023-2023708.pdf,cc,mutool,q300,,164641,158684,3.62,1,1,false,false,true,true,0.02,,
cc-2023-2023708.pdf,cc,mutool,q150,,164641,158684,3.62,1,1,false,false,true,true,0.02,,
cc-2023-2023708.pdf,cc,mutool,q72,,164641,158684,3.62,1,1,false,false,true,true,0.03,,
cc-2023-2023708.pdf,cc,qpdf,lossless,,164641,158546,3.7,1,1,false,false,true,true,0.03,,
cc-2023-2023715.pdf,cc,hyper,lossless,,124560,69424,44.26,1,1,false,false,true,true,0.03,,
cc-2023-2023715.pdf,cc,hyper,q300,,124560,66752,46.41,1,1,false,false,true,true,0.03,,
cc-2023-2023715.pdf,cc,hyper,q150,,124560,66752,46.41,1,1,false,false,true,true,0.03,,
cc-2023-2023715.pdf,cc,hyper,q72,,124560,66752,46.41,1,1,false,false,true,true,0.03,,
cc-2023-2023715.pdf,cc,gs,lossless,,124560,291393,-133.94,1,1,false,false,true,true,0.35,,
cc-2023-2023715.pdf,cc,gs,q300,,124560,291543,-134.06,1,1,false,false,true,true,0.34,,
cc-2023-2023715.pdf,cc,gs,q150,,124560,287662,-130.94,1,1,false,false,true,true,0.34,,
cc-2023-2023715.pdf,cc,gs,q72,,124560,287663,-130.94,1,1,false,false,true,true,0.33,,
cc-2023-2023715.pdf,cc,mutool,lossless,,124560,102277,17.89,1,1,false,false,true,true,0.02,,
cc-2023-2023715.pdf,cc,mutool,q300,,124560,98167,21.19,1,1,false,false,true,true,0.03,,
cc-2023-2023715.pdf,cc,mutool,q150,,124560,98167,21.19,1,1,false,false,true,true,0.03,,
cc-2023-2023715.pdf,cc,mutool,q72,,124560,98167,21.19,1,1,false,false,true,true,0.03,,
cc-2023-2023715.pdf,cc,qpdf,lossless,,124560,100874,19.02,1,1,false,false,true,true,0.02,,
cc-2023-2023717.pdf,cc,hyper,lossless,,246040,229520,6.71,1,1,false,false,true,true,0.04,,
cc-2023-2023717.pdf,cc,hyper,q300,,246040,204863,16.74,1,1,false,false,true,true,0.08,,
cc-2023-2023717.pdf,cc,hyper,q150,,246040,199363,18.97,0.999,1,false,false,true,true,0.09,,
cc-2023-2023717.pdf,cc,hyper,q72,,246040,178136,27.6,0.988,0.999,false,false,true,true,0.05,,
cc-2023-2023717.pdf,cc,gs,lossless,,246040,245801,0.1,1,1,false,false,true,true,0.16,,
cc-2023-2023717.pdf,cc,gs,q300,,246040,436213,-77.29,1,1,false,false,true,true,0.17,,
cc-2023-2023717.pdf,cc,gs,q150,,246040,218946,11.01,0.999,1,false,false,true,true,0.22,,
cc-2023-2023717.pdf,cc,gs,q72,,246040,200431,18.54,0.999,1,false,false,true,true,0.22,,
cc-2023-2023717.pdf,cc,mutool,lossless,,246040,238652,3,1,1,false,false,true,true,0.02,,
cc-2023-2023717.pdf,cc,mutool,q300,,246040,237343,3.53,1,1,false,false,true,true,0.04,,
cc-2023-2023717.pdf,cc,mutool,q150,,246040,237343,3.53,1,1,false,false,true,true,0.05,,
cc-2023-2023717.pdf,cc,mutool,q72,,246040,343752,-39.71,1,1,false,false,true,true,0.05,,
cc-2023-2023717.pdf,cc,qpdf,lossless,,246040,237395,3.51,1,1,false,false,true,true,0.02,,
cc-2023-2023735.pdf,cc,hyper,lossless,,737963,737963,0,1,1,false,false,true,true,0.01,signed-skip,
cc-2023-2023735.pdf,cc,hyper,q300,,737963,737963,0,1,1,false,false,true,true,0.01,signed-skip,
cc-2023-2023735.pdf,cc,hyper,q150,,737963,737963,0,1,1,false,false,true,true,0.01,signed-skip,
cc-2023-2023735.pdf,cc,hyper,q72,,737963,737963,0,1,1,false,false,true,true,0.01,signed-skip,
cc-2023-2023735.pdf,cc,gs,lossless,,737963,297641,59.67,0.977,0.985,false,false,true,true,0.36,,
cc-2023-2023735.pdf,cc,gs,q300,,737963,303034,58.94,0.977,0.985,false,false,true,true,0.33,,
cc-2023-2023735.pdf,cc,gs,q150,,737963,297774,59.65,0.977,0.985,false,false,true,true,0.33,,
cc-2023-2023735.pdf,cc,gs,q72,,737963,284791,61.41,0.974,0.983,false,false,true,true,0.33,,
cc-2023-2023735.pdf,cc,mutool,lossless,,737963,731431,0.89,1,1,false,false,true,true,0.05,,
cc-2023-2023735.pdf,cc,mutool,q300,,737963,728072,1.34,1,1,false,false,true,true,0.05,,
cc-2023-2023735.pdf,cc,mutool,q150,,737963,727981,1.35,1,1,false,false,true,true,0.06,,
cc-2023-2023735.pdf,cc,mutool,q72,,737963,722683,2.07,0.998,0.998,false,false,true,true,0.06,,
cc-2023-2023735.pdf,cc,qpdf,lossless,,737963,699661,5.19,1,1,false,false,true,true,0.11,,
cc-2023-2023739.pdf,cc,hyper,lossless,,8638077,8208798,4.97,1,1,false,false,true,true,10.83,,
cc-2023-2023739.pdf,cc,hyper,q300,,8638077,1846199,78.63,0.997,0.999,false,false,true,true,2.06,,
cc-2023-2023739.pdf,cc,hyper,q150,,8638077,605428,92.99,0.988,0.997,false,false,true,true,1.35,,
cc-2023-2023739.pdf,cc,hyper,q72,,8638077,284839,96.7,0.987,0.997,false,false,true,true,0.99,,
cc-2023-2023739.pdf,cc,gs,lossless,,8638077,3413897,60.48,0.997,0.999,false,false,true,true,6.17,,
cc-2023-2023739.pdf,cc,gs,q300,,8638077,3420120,60.41,0.997,0.999,false,false,true,true,6.04,,
cc-2023-2023739.pdf,cc,gs,q150,,8638077,1437141,83.36,0.989,0.997,false,false,true,true,5.65,,
cc-2023-2023739.pdf,cc,gs,q72,,8638077,661015,92.35,0.989,0.997,false,false,true,true,5.16,,
cc-2023-2023739.pdf,cc,mutool,lossless,,8638077,8386534,2.91,1,1,false,false,true,true,0.04,,
cc-2023-2023739.pdf,cc,mutool,q300,,8638077,2175226,74.82,0.997,0.999,false,false,true,true,1.01,,
cc-2023-2023739.pdf,cc,mutool,q150,,8638077,931277,89.22,0.989,0.998,false,false,true,true,0.74,,
cc-2023-2023739.pdf,cc,mutool,q72,,8638077,534147,93.82,0.988,0.997,false,false,true,true,0.66,,
cc-2023-2023739.pdf,cc,qpdf,lossless,,8638077,8545823,1.07,1,1,false,false,true,true,9.41,,
cc-2023-2023744.pdf,cc,hyper,lossless,,21169,11011,47.99,1,1,false,false,true,true,0.01,,
cc-2023-2023744.pdf,cc,hyper,q300,,21169,11011,47.99,1,1,false,false,true,true,0.01,,
cc-2023-2023744.pdf,cc,hyper,q150,,21169,11011,47.99,1,1,false,false,true,true,0.01,,
cc-2023-2023744.pdf,cc,hyper,q72,,21169,11011,47.99,1,1,false,false,true,true,0.01,,
cc-2023-2023744.pdf,cc,gs,lossless,,21169,171801,-711.57,0.961,0.961,false,false,true,true,0.29,,
cc-2023-2023744.pdf,cc,gs,q300,,21169,174545,-724.53,0.961,0.961,false,false,true,true,0.26,,
cc-2023-2023744.pdf,cc,gs,q150,,21169,171990,-712.46,0.961,0.961,false,false,true,true,0.27,,
cc-2023-2023744.pdf,cc,gs,q72,,21169,171988,-712.45,0.961,0.961,false,false,true,true,0.24,,
cc-2023-2023744.pdf,cc,mutool,lossless,,21169,12136,42.67,1,1,false,false,true,true,0.02,,
cc-2023-2023744.pdf,cc,mutool,q300,,21169,11998,43.32,1,1,false,false,true,true,0.02,,
cc-2023-2023744.pdf,cc,mutool,q150,,21169,11998,43.32,1,1,false,false,true,true,0.02,,
cc-2023-2023744.pdf,cc,mutool,q72,,21169,11998,43.32,1,1,false,false,true,true,0.02,,
cc-2023-2023744.pdf,cc,qpdf,lossless,,21169,11030,47.9,1,1,false,false,true,true,0.01,,
cc-2023-2023746.pdf,cc,hyper,lossless,,372589,138397,62.86,1,1,false,false,true,true,0.05,,
cc-2023-2023746.pdf,cc,hyper,q300,,372589,135722,63.57,1,1,false,false,true,true,0.05,,
cc-2023-2023746.pdf,cc,hyper,q150,,372589,135722,63.57,1,1,false,false,true,true,0.05,,
cc-2023-2023746.pdf,cc,hyper,q72,,372589,135722,63.57,1,1,false,false,true,true,0.05,,
cc-2023-2023746.pdf,cc,gs,lossless,,372589,293220,21.3,1,1,false,false,true,true,0.3,,
cc-2023-2023746.pdf,cc,gs,q300,,372589,292847,21.4,1,1,false,false,true,true,0.3,,
cc-2023-2023746.pdf,cc,gs,q150,,372589,285691,23.32,1,1,false,false,true,true,0.3,,
cc-2023-2023746.pdf,cc,gs,q72,,372589,284944,23.52,0.999,0.999,false,false,true,true,0.29,,
cc-2023-2023746.pdf,cc,mutool,lossless,,372589,203418,45.4,1,1,false,false,true,true,0.02,,
cc-2023-2023746.pdf,cc,mutool,q300,,372589,202533,45.64,1,1,false,false,true,true,0.04,,
cc-2023-2023746.pdf,cc,mutool,q150,,372589,202533,45.64,1,1,false,false,true,true,0.03,,
cc-2023-2023746.pdf,cc,mutool,q72,,372589,202533,45.64,1,1,false,false,true,true,0.04,,
cc-2023-2023746.pdf,cc,qpdf,lossless,,372589,247625,33.54,1,1,false,false,true,true,0.03,,
cc-2023-2023753.pdf,cc,hyper,lossless,,358191,102628,71.35,1,1,false,false,true,true,0.04,,
cc-2023-2023753.pdf,cc,hyper,q300,,358191,102628,71.35,1,1,false,false,true,true,0.04,,
cc-2023-2023753.pdf,cc,hyper,q150,,358191,102628,71.35,1,1,false,false,true,true,0.03,,
cc-2023-2023753.pdf,cc,hyper,q72,,358191,102628,71.35,1,1,false,false,true,true,0.04,,
cc-2023-2023753.pdf,cc,gs,lossless,,358191,89291,75.07,0.998,0.999,false,false,true,true,0.1,,
cc-2023-2023753.pdf,cc,gs,q300,,358191,92174,74.27,0.998,0.999,false,false,true,true,0.1,,
cc-2023-2023753.pdf,cc,gs,q150,,358191,89473,75.02,0.998,0.999,false,false,true,true,0.09,,
cc-2023-2023753.pdf,cc,gs,q72,,358191,89472,75.02,0.998,0.999,false,false,true,true,0.09,,
cc-2023-2023753.pdf,cc,mutool,lossless,,358191,352250,1.66,0.998,0.999,false,false,true,true,0.02,,
cc-2023-2023753.pdf,cc,mutool,q300,,358191,349860,2.33,0.995,0.997,false,false,true,true,0.04,,
cc-2023-2023753.pdf,cc,mutool,q150,,358191,349860,2.33,0.995,0.997,false,false,true,true,0.03,,
cc-2023-2023753.pdf,cc,mutool,q72,,358191,349860,2.33,0.995,0.997,false,false,true,true,0.03,,
cc-2023-2023753.pdf,cc,qpdf,lossless,,358191,350855,2.05,1,1,false,false,true,true,0.09,,
cc-2023-2023759.pdf,cc,hyper,lossless,,1124693,678422,39.68,1,1,false,false,true,true,0.12,,
cc-2023-2023759.pdf,cc,hyper,q300,,1124693,424063,62.3,1,1,false,false,true,true,0.34,,
cc-2023-2023759.pdf,cc,hyper,q150,,1124693,300146,73.31,0.998,0.999,false,false,true,true,0.23,,
cc-2023-2023759.pdf,cc,hyper,q72,,1124693,214979,80.89,0.992,0.997,false,false,true,true,0.13,,
cc-2023-2023759.pdf,cc,gs,lossless,,1124693,656178,41.66,0.999,1,false,false,true,true,0.2,,
cc-2023-2023759.pdf,cc,gs,q300,,1124693,661664,41.17,0.999,1,false,false,true,true,0.23,,
cc-2023-2023759.pdf,cc,gs,q150,,1124693,560566,50.16,0.999,0.999,false,false,true,true,0.28,,
cc-2023-2023759.pdf,cc,gs,q72,,1124693,358907,68.09,0.995,0.997,false,false,true,true,0.25,,
cc-2023-2023759.pdf,cc,mutool,lossless,,1124693,1033456,8.11,1,1,false,false,true,true,0.02,,
cc-2023-2023759.pdf,cc,mutool,q300,,1124693,1030184,8.4,0.982,0.996,false,false,true,true,0.09,,
cc-2023-2023759.pdf,cc,mutool,q150,,1124693,901542,19.84,0.982,0.996,false,false,true,true,0.07,,
cc-2023-2023759.pdf,cc,mutool,q72,,1124693,725405,35.5,0.982,0.995,false,false,true,true,0.05,,
cc-2023-2023759.pdf,cc,qpdf,lossless,,1124693,1033699,8.09,1,1,false,false,true,true,0.12,,
cc-2023-2023771.pdf,cc,hyper,lossless,,612123,612123,0,1,1,false,false,true,true,0.03,,
cc-2023-2023771.pdf,cc,hyper,q300,,612123,612123,0,1,1,false,false,true,true,0.98,,
cc-2023-2023771.pdf,cc,hyper,q150,,612123,181778,70.3,0.977,0.977,false,false,true,true,0.32,,
cc-2023-2023771.pdf,cc,hyper,q72,,612123,41662,93.19,0.943,0.943,false,false,true,true,0.14,,
cc-2023-2023771.pdf,cc,gs,lossless,,612123,614200,-0.34,1,1,false,false,true,true,0.08,,
cc-2023-2023771.pdf,cc,gs,q300,,612123,617044,-0.8,1,1,false,false,true,true,0.06,,
cc-2023-2023771.pdf,cc,gs,q150,,612123,160600,73.76,0.978,0.978,false,false,true,true,0.13,,
cc-2023-2023771.pdf,cc,gs,q72,,612123,53063,91.33,0.934,0.934,false,false,true,true,0.13,,
cc-2023-2023771.pdf,cc,mutool,lossless,,612123,612092,0.01,1,1,false,false,true,true,0.02,,
cc-2023-2023771.pdf,cc,mutool,q300,,612123,612063,0.01,1,1,false,false,true,true,0.16,,
cc-2023-2023771.pdf,cc,mutool,q150,,612123,170877,72.08,0.978,0.978,false,false,true,true,0.12,,
cc-2023-2023771.pdf,cc,mutool,q72,,612123,48146,92.13,0.932,0.932,false,false,true,true,0.08,,
cc-2023-2023771.pdf,cc,qpdf,lossless,,612123,612173,-0.01,1,1,false,false,true,true,0.02,,
cc-2023-2023775.pdf,cc,hyper,lossless,,124585,49852,59.99,1,1,false,false,true,true,0.02,,
cc-2023-2023775.pdf,cc,hyper,q300,,124585,49852,59.99,1,1,false,false,true,true,0.02,,
cc-2023-2023775.pdf,cc,hyper,q150,,124585,49852,59.99,1,1,false,false,true,true,0.01,,
cc-2023-2023775.pdf,cc,hyper,q72,,124585,49852,59.99,1,1,false,false,true,true,0.02,,
cc-2023-2023775.pdf,cc,gs,lossless,,124585,46892,62.36,0.976,0.976,false,false,true,true,0.06,,
cc-2023-2023775.pdf,cc,gs,q300,,124585,49738,60.08,0.976,0.976,false,false,true,true,0.05,,
cc-2023-2023775.pdf,cc,gs,q150,,124585,47073,62.22,0.976,0.976,false,false,true,true,0.06,,
cc-2023-2023775.pdf,cc,gs,q72,,124585,47072,62.22,0.976,0.976,false,false,true,true,0.06,,
cc-2023-2023775.pdf,cc,mutool,lossless,,124585,122496,1.68,0.978,0.978,false,false,true,true,0.02,,
cc-2023-2023775.pdf,cc,mutool,q300,,124585,121996,2.08,0.976,0.976,false,false,true,true,0.02,,
cc-2023-2023775.pdf,cc,mutool,q150,,124585,121996,2.08,0.976,0.976,false,false,true,true,0.02,,
cc-2023-2023775.pdf,cc,mutool,q72,,124585,121996,2.08,0.976,0.976,false,false,true,true,0.02,,
cc-2023-2023775.pdf,cc,qpdf,lossless,,124585,122404,1.75,1,1,false,false,true,true,0.02,,
cc-2023-2023777.pdf,cc,hyper,lossless,,554400,81996,85.21,1,1,false,false,true,true,0.03,,
cc-2023-2023777.pdf,cc,hyper,q300,,554400,75805,86.33,1,1,false,false,true,true,0.04,,
cc-2023-2023777.pdf,cc,hyper,q150,,554400,68637,87.62,0.999,0.999,false,false,true,true,0.04,,
cc-2023-2023777.pdf,cc,hyper,q72,,554400,67420,87.84,0.998,0.998,false,false,true,true,0.03,,
cc-2023-2023777.pdf,cc,gs,lossless,,554400,82155,85.18,0.994,0.994,false,false,true,true,0.07,,
cc-2023-2023777.pdf,cc,gs,q300,,554400,84979,84.67,0.994,0.994,false,false,true,true,0.06,,
cc-2023-2023777.pdf,cc,gs,q150,,554400,76072,86.28,0.994,0.994,false,false,true,true,0.1,,
cc-2023-2023777.pdf,cc,gs,q72,,554400,69607,87.44,0.994,0.994,false,false,true,true,0.07,,
cc-2023-2023777.pdf,cc,mutool,lossless,,554400,549581,0.87,1,1,false,false,true,true,0.02,,
cc-2023-2023777.pdf,cc,mutool,q300,,554400,548903,0.99,0.998,0.998,false,false,true,true,0.03,,
cc-2023-2023777.pdf,cc,mutool,q150,,554400,547196,1.3,0.998,0.998,false,false,true,true,0.03,,
cc-2023-2023777.pdf,cc,mutool,q72,,554400,540388,2.53,0.998,0.998,false,false,true,true,0.03,,
cc-2023-2023777.pdf,cc,qpdf,lossless,,554400,548262,1.11,1,1,false,false,true,true,0.1,,
cc-2023-2023779.pdf,cc,hyper,lossless,,1123114,1113097,0.89,1,1,false,false,true,true,0.08,,
cc-2023-2023779.pdf,cc,hyper,q300,,1123114,99434,91.15,0.961,0.961,false,false,true,true,0.41,,
cc-2023-2023779.pdf,cc,hyper,q150,,1123114,52819,95.3,0.956,0.956,false,false,true,true,0.23,,
cc-2023-2023779.pdf,cc,hyper,q72,,1123114,43327,96.14,0.94,0.94,false,false,true,true,0.18,,
cc-2023-2023779.pdf,cc,gs,lossless,,1123114,819511,27.03,0.995,0.995,false,false,true,true,0.38,,
cc-2023-2023779.pdf,cc,gs,q300,,1123114,805652,28.27,0.995,0.995,false,false,true,true,0.36,,
cc-2023-2023779.pdf,cc,gs,q150,,1123114,134489,88.03,0.993,0.993,false,false,true,true,0.54,,
cc-2023-2023779.pdf,cc,gs,q72,,1123114,91115,91.89,0.988,0.988,false,false,true,true,0.51,,
cc-2023-2023779.pdf,cc,mutool,lossless,,1123114,1116824,0.56,1,1,false,false,true,true,0.01,,
cc-2023-2023779.pdf,cc,mutool,q300,,1123114,305202,72.83,0.999,0.999,false,false,true,true,0.23,,
cc-2023-2023779.pdf,cc,mutool,q150,,1123114,165012,85.31,0.996,0.996,false,false,true,true,0.18,,
cc-2023-2023779.pdf,cc,mutool,q72,,1123114,124937,88.88,0.994,0.994,false,false,true,true,0.17,,
cc-2023-2023779.pdf,cc,qpdf,lossless,,1123114,1116147,0.62,1,1,false,false,true,true,0.05,,
cc-2023-2023786.pdf,cc,hyper,lossless,,1907457,1091984,42.75,1,1,false,false,true,true,0.13,,
cc-2023-2023786.pdf,cc,hyper,q300,,1907457,947261,50.34,0.917,0.958,false,false,true,true,0.96,,
cc-2023-2023786.pdf,cc,hyper,q150,,1907457,836416,56.15,0.917,0.958,false,false,true,true,0.98,,
cc-2023-2023786.pdf,cc,hyper,q72,,1907457,345799,81.87,0.916,0.955,false,false,true,true,0.43,,
cc-2023-2023786.pdf,cc,gs,lossless,,1907457,1125086,41.02,0.999,1,false,false,true,true,0.19,,
cc-2023-2023786.pdf,cc,gs,q300,,1907457,1125217,41.01,0.999,1,false,false,true,true,0.22,,
cc-2023-2023786.pdf,cc,gs,q150,,1907457,1238473,35.07,0.999,1,false,false,true,true,1.97,,
cc-2023-2023786.pdf,cc,gs,q72,,1907457,558736,70.71,0.992,0.998,false,false,true,true,2.01,,
cc-2023-2023786.pdf,cc,mutool,lossless,,1907457,1871103,1.91,1,1,false,false,true,true,0.02,,
cc-2023-2023786.pdf,cc,mutool,q300,,1907457,1860114,2.48,1,1,false,false,true,true,0.23,,
cc-2023-2023786.pdf,cc,mutool,q150,,1907457,1860114,2.48,1,1,false,false,true,true,0.23,,
cc-2023-2023786.pdf,cc,mutool,q72,,1907457,1255921,34.16,0.992,0.998,false,false,true,true,0.16,,
cc-2023-2023786.pdf,cc,qpdf,lossless,,1907457,1773754,7.01,1,1,false,false,true,true,0.04,,
cc-2023-2023791.pdf,cc,hyper,lossless,,331103,86756,73.8,1,1,false,false,true,true,0.03,,
cc-2023-2023791.pdf,cc,hyper,q300,,331103,22417,93.23,0.954,0.97,false,false,true,true,0.02,,
cc-2023-2023791.pdf,cc,hyper,q150,,331103,22417,93.23,0.954,0.97,false,false,true,true,0.02,,
cc-2023-2023791.pdf,cc,hyper,q72,,331103,22417,93.23,0.954,0.97,false,false,true,true,0.02,,
cc-2023-2023791.pdf,cc,gs,lossless,,331103,138412,58.2,1,1,false,false,true,true,0.08,,
cc-2023-2023791.pdf,cc,gs,q300,,331103,141284,57.33,1,1,false,false,true,true,0.08,,
cc-2023-2023791.pdf,cc,gs,q150,,331103,138595,58.14,1,1,false,false,true,true,0.09,,
cc-2023-2023791.pdf,cc,gs,q72,,331103,138604,58.14,1,1,false,false,true,true,0.08,,
cc-2023-2023791.pdf,cc,mutool,lossless,,331103,284936,13.94,1,1,false,false,true,true,0.03,,
cc-2023-2023791.pdf,cc,mutool,q300,,331103,284769,13.99,1,1,false,false,true,true,0.03,,
cc-2023-2023791.pdf,cc,mutool,q150,,331103,284769,13.99,1,1,false,false,true,true,0.03,,
cc-2023-2023791.pdf,cc,mutool,q72,,331103,284769,13.99,1,1,false,false,true,true,0.03,,
cc-2023-2023791.pdf,cc,qpdf,lossless,,331103,284710,14.01,1,1,false,false,true,true,0.05,,
cc-2023-2023793.pdf,cc,hyper,lossless,,58778,34470,41.36,1,1,false,false,true,true,0.03,,
cc-2023-2023793.pdf,cc,hyper,q300,,58778,31988,45.58,1,1,false,false,true,true,0.02,,
cc-2023-2023793.pdf,cc,hyper,q150,,58778,29588,49.66,1,1,false,false,true,true,0.03,,
cc-2023-2023793.pdf,cc,hyper,q72,,58778,22487,61.74,0.999,1,false,false,true,true,0.02,,
cc-2023-2023793.pdf,cc,gs,lossless,,58778,41388,29.59,1,1,false,false,true,true,0.07,,
cc-2023-2023793.pdf,cc,gs,q300,,58778,44224,24.76,1,1,false,false,true,true,0.07,,
cc-2023-2023793.pdf,cc,gs,q150,,58778,41525,29.35,1,1,false,false,true,true,0.07,,
cc-2023-2023793.pdf,cc,gs,q72,,58778,30967,47.32,0.999,1,false,false,true,true,0.08,,
cc-2023-2023793.pdf,cc,mutool,lossless,,58778,55414,5.72,1,1,false,false,true,true,0.02,,
cc-2023-2023793.pdf,cc,mutool,q300,,58778,49467,15.84,0.173,0.47,false,false,true,true,0.02,,true
cc-2023-2023793.pdf,cc,mutool,q150,,58778,46384,21.09,0.173,0.47,false,false,true,true,0.03,,true
cc-2023-2023793.pdf,cc,mutool,q72,,58778,39075,33.52,0.173,0.469,false,false,true,true,0.03,,true
cc-2023-2023793.pdf,cc,qpdf,lossless,,58778,48085,18.19,1,1,false,false,true,true,0.02,,
cc-2023-2023795.pdf,cc,hyper,lossless,,453645,256178,43.53,1,1,false,false,true,true,0.08,,
cc-2023-2023795.pdf,cc,hyper,q300,,453645,224250,50.57,0.975,0.975,false,false,true,true,0.08,,
cc-2023-2023795.pdf,cc,hyper,q150,,453645,224250,50.57,0.975,0.975,false,false,true,true,0.08,,
cc-2023-2023795.pdf,cc,hyper,q72,,453645,224250,50.57,0.975,0.975,false,false,true,true,0.07,,
cc-2023-2023795.pdf,cc,gs,lossless,,453645,333879,26.4,1,1,false,false,true,true,0.23,,
