file,tranche,bytes,pages,encrypted,signed,tagged,hasForms,sha256,origin_url,orig_name
arxiv-2607.04619.pdf,arxiv,3098325,8,false,false,false,false,dabbc12b9016a496e6a2ccbaae4fc3b224204eab4016bd9a5fba0dfd6a3cfe5a,https://arxiv.org/abs/2607.04619v1,2607.04619v1
arxiv-2607.04620.pdf,arxiv,535059,30,false,false,false,false,f988d05b88009d2906a8317fc497a8ca5e88d7a5e4ad74fd941e51bc03159201,https://arxiv.org/abs/2607.04620v1,2607.04620v1
arxiv-2607.04639.pdf,arxiv,900440,10,false,false,false,false,89b35315016b1aea1302589f6771c3bdb1e76b05084da808aa2b37fe5fa16157,https://arxiv.org/abs/2607.04639v1,2607.04639v1
arxiv-2607.04640.pdf,arxiv,976861,16,false,false,false,false,1efcf37fa8285aba9ef3147cd758dcb5e2b0b9dbd7814c1dfb62c0fcf2fb3d69,https://arxiv.org/abs/2607.04640v1,2607.04640v1
arxiv-2607.04644.pdf,arxiv,726805,92,false,false,false,false,7177079eb4d509ff26e71f250e7a6567c80a521ca3e134a0e561abb0acb07c83,https://arxiv.org/abs/2607.04644v1,2607.04644v1
arxiv-2607.04645.pdf,arxiv,158407,8,false,false,false,false,7d0d611fef1498dc3ce2cb012c8abac28d984e930fda56b2aa8bbb1b589dabca,https://arxiv.org/abs/2607.04645v1,2607.04645v1
arxiv-2607.04646.pdf,arxiv,5447628,8,false,false,false,false,1df5b2ca29e1700d2d24f7a5dc2a26bacd191625812afe8df80ae8cf6aaf8595,https://arxiv.org/abs/2607.04646v1,2607.04646v1
arxiv-2607.04655.pdf,arxiv,4023149,44,false,false,false,false,af0b931cd1ce918c62465e879e153afe4e55002ceeaba8081dd8a229bab449b0,https://arxiv.org/abs/2607.04655v1,2607.04655v1
arxiv-2607.04666.pdf,arxiv,6431775,20,false,false,false,false,2d13e1a6f951ddfb98bd74ddd730c6da46497b4ee52946affeeae0ea0eba46f3,https://arxiv.org/abs/2607.04666v1,2607.04666v1
arxiv-2607.04671.pdf,arxiv,6680051,43,false,false,true,false,73f38b9dac557867421d67cd1729dc31cef6ef18e14af9e88599ccacc6ca486c,https://arxiv.org/abs/2607.04671v1,2607.04671v1
arxiv-2607.04682.pdf,arxiv,1735372,8,false,false,false,false,c3151eba0fb6d6b01b6269067bb632ada0550994ac86b1f78f8e716ea9f1b9c7,https://arxiv.org/abs/2607.04682v1,2607.04682v1
arxiv-2607.04683.pdf,arxiv,674656,22,false,false,false,false,7ed113f53eaa3627be06bf246fde802002117f4800d735846564e311ede2de34,https://arxiv.org/abs/2607.04683v1,2607.04683v1
arxiv-2607.04686.pdf,arxiv,2549988,18,false,false,false,false,6588af66fd477d9764c20c52c2adb7d92fcbf6a788fe09713bc71916862d3009,https://arxiv.org/abs/2607.04686v1,2607.04686v1
arxiv-2607.04688.pdf,arxiv,3211828,33,false,false,false,false,ed237596334b82c5afeb88260d817668aeaf9380bd0c49712fdaf300074d6f1b,https://arxiv.org/abs/2607.04688v1,2607.04688v1
arxiv-2607.04690.pdf,arxiv,328877,6,false,false,false,false,95e702165b4c6d2aaff0700db58a215d8a48aa089d5ec950c03c35f5b9ab4df4,https://arxiv.org/abs/2607.04690v1,2607.04690v1
arxiv-2607.04692.pdf,arxiv,1163629,42,false,false,false,false,fd8555f40f71f27da751ddb5b679979e1ed6f854060083680ecdfe6c9ddbff58,https://arxiv.org/abs/2607.04692v1,2607.04692v1
arxiv-2607.04696.pdf,arxiv,1140814,10,false,false,false,false,32e3a8024c464bfa1754b932f3c1db546e5be81f389cf69f02e5398db2397078,https://arxiv.org/abs/2607.04696v1,2607.04696v1
arxiv-2607.04699.pdf,arxiv,5636545,25,false,false,false,false,278b2ce08ed2e74d4458d994411300a3cebb1daf2dd17fb30d8949bbf911ed75,https://arxiv.org/abs/2607.04699v1,2607.04699v1
arxiv-2607.04705.pdf,arxiv,520096,10,false,false,false,false,c121756ccc6def70ef53178ba1065edf822477e18e42aade79725c002dd2a000,https://arxiv.org/abs/2607.04705v1,2607.04705v1
arxiv-2607.04707.pdf,arxiv,413223,17,false,false,false,false,8d128a089e20f66d4612bfee286e93145d97c71381d4a303ec74084da2d18a4a,https://arxiv.org/abs/2607.04707v1,2607.04707v1
arxiv-2607.04709.pdf,arxiv,15892490,27,false,false,false,false,f833230ef31e3d6c32785c568127331bf741f08a85283fe4853b3d1647316435,https://arxiv.org/abs/2607.04709v1,2607.04709v1
arxiv-2607.04711.pdf,arxiv,2618542,29,false,false,false,false,88469b39a6160ba450c97318e763a810a2a15013297c9662eb9b8e69834e5211,https://arxiv.org/abs/2607.04711v1,2607.04711v1
arxiv-2607.04712.pdf,arxiv,551267,25,false,false,false,false,5c322bad3c158a08879ca6b3c1b987545f1007d64ee63bd7cdd4fda47b66f974,https://arxiv.org/abs/2607.04712v1,2607.04712v1
arxiv-2607.04722.pdf,arxiv,2815070,28,false,false,false,false,f0cd7f8811af147b828f0a3bab76b33e5e68077b00ac44a92598d3e3150b3def,https://arxiv.org/abs/2607.04722v1,2607.04722v1
arxiv-2607.04726.pdf,arxiv,2485727,21,false,false,false,false,a5a10cfe91970fbe92a83629899344c4bf56935280fc3b40cd91596bbeab802c,https://arxiv.org/abs/2607.04726v1,2607.04726v1
arxiv-2607.04727.pdf,arxiv,6274914,37,false,false,false,false,ca4040905a71735aa59cfdfe981bb099240ad3d0116e16602680e3d7f8de90ef,https://arxiv.org/abs/2607.04727v1,2607.04727v1
arxiv-2607.04728.pdf,arxiv,3190948,23,false,false,false,false,df38e0c980d0a9f03c30656b4ddb1fd6d14d0811e574e00ba5907cd1d452dbac,https://arxiv.org/abs/2607.04728v1,2607.04728v1
arxiv-2607.04730.pdf,arxiv,293935,12,false,false,false,false,886a917076f654a3d24bd8e8ff70113a21503284233a996cde4f2c2781012d54,https://arxiv.org/abs/2607.04730v1,2607.04730v1
arxiv-2607.04731.pdf,arxiv,2111632,16,false,false,false,false,99621690a3f50a6369d3bed11faff105038baf56e4ef0abf40a869e5580eeef0,https://arxiv.org/abs/2607.04731v1,2607.04731v1
arxiv-2607.04732.pdf,arxiv,7622029,17,false,false,false,false,3fdf4d3f42ff766a8c1ead17a25732244aba046e5fc284976286d3c1112f23ba,https://arxiv.org/abs/2607.04732v1,2607.04732v1
arxiv-2607.04733.pdf,arxiv,13761049,21,false,false,false,false,d6b95981ad7d50f7944f06f6f1a7e3eebd9d76f9d6223b7c4726ff1253d75e55,https://arxiv.org/abs/2607.04733v1,2607.04733v1
arxiv-2607.04740.pdf,arxiv,4639787,19,false,false,false,false,7045c4221f05a363be81a160dd79a1f35ea9de9e1fdeb6c6a1b63a882ba138c9,https://arxiv.org/abs/2607.04740v1,2607.04740v1
arxiv-2607.04741.pdf,arxiv,5192268,13,false,false,false,false,967749493e05172f214f95326e4917ee53f04d06e32500fe17ec1e06fa41571b,https://arxiv.org/abs/2607.04741v1,2607.04741v1
arxiv-2607.04743.pdf,arxiv,1014664,72,false,false,false,false,dd8a3fc13362eab2df76f73933f0d04db05bca00eea29ec177c9928b595c65e9,https://arxiv.org/abs/2607.04743v1,2607.04743v1
arxiv-2607.04745.pdf,arxiv,1950025,11,false,false,false,false,ec0da2ea10e661f0f9da3a0fcd2f31ac1bed9cd48cfe0922d006bdffcde3d2a5,https://arxiv.org/abs/2607.04745v1,2607.04745v1
arxiv-2607.04747.pdf,arxiv,1316725,10,false,false,false,false,9b283b35fb8c2794898dc92cde01ac1fe555064d378cc0973b2423ad93243c34,https://arxiv.org/abs/2607.04747v1,2607.04747v1
arxiv-2607.04750.pdf,arxiv,13560561,30,false,false,false,false,8cfaa54316966b3a664d00fd6fd699b3f217eef2dcfad87ac81560a476f17ac3,https://arxiv.org/abs/2607.04750v1,2607.04750v1
arxiv-2607.04755.pdf,arxiv,1057874,11,false,false,false,false,4c0c6a3769fdfe27267233169cd3669de367bb5a5addd599ace4b9fbf4c62ecf,https://arxiv.org/abs/2607.04755v1,2607.04755v1
arxiv-2607.04759.pdf,arxiv,356209,19,false,false,false,false,8ec610dd20e0b7f6c91529665b92f6e2e631d0c6738920eb6237e94520dc424d,https://arxiv.org/abs/2607.04759v1,2607.04759v1
arxiv-2607.04763.pdf,arxiv,1095193,24,false,false,false,false,a206fbb04c635b462750a488fd6fa782e467a994dfbade2faab2349336e25961,https://arxiv.org/abs/2607.04763v1,2607.04763v1
arxiv-2607.04764.pdf,arxiv,257812,6,false,false,false,false,00c2b0370d45b91666b2a6e7a918273cb0a403bcd565b1f0eeec01b545b1b007,https://arxiv.org/abs/2607.04764v1,2607.04764v1
arxiv-2607.04779.pdf,arxiv,3488981,19,false,false,false,false,a745108520bdd0ec283d4f13e3ff0887811800914111ed8f6b558b601ec6fe08,https://arxiv.org/abs/2607.04779v1,2607.04779v1
arxiv-2607.04788.pdf,arxiv,638327,17,false,false,false,false,aa12d0ef3903df8c6d272b8e4f0d6736d73a232eaa5369a1daaae7fa1dbca345,https://arxiv.org/abs/2607.04788v1,2607.04788v1
arxiv-2607.04790.pdf,arxiv,1869197,15,false,false,false,false,e916ea2fc6d9aae9273bc1a40250c5830ce9d2d72498585a7e3477896d37b592,https://arxiv.org/abs/2607.04790v1,2607.04790v1
arxiv-2607.04797.pdf,arxiv,12059796,24,false,false,false,false,1cccacc50a04860ca4f29660e3f4de80b5e96ff51f7722a8687d9c97dfefe6cf,https://arxiv.org/abs/2607.04797v1,2607.04797v1
arxiv-2607.04801.pdf,arxiv,8733440,19,false,false,false,false,9f7f5ff2e2d2f5a468f63c3e8013febfeb5067f911b1e0b96e03c1c937611679,https://arxiv.org/abs/2607.04801v1,2607.04801v1
arxiv-2607.04810.pdf,arxiv,425953,18,false,false,false,false,fe762ab7b6eeac63f97cf5e7480afa34424154b71756b4d0382e924524168ec0,https://arxiv.org/abs/2607.04810v1,2607.04810v1
arxiv-2607.04811.pdf,arxiv,10878481,8,false,false,false,false,6c9c2bd08cd6d70db5391c1c8ae2bb9ecbdc695e0d46b2654a630a1a02f94058,https://arxiv.org/abs/2607.04811v1,2607.04811v1
arxiv-2607.04812.pdf,arxiv,29651187,11,false,false,false,false,3107ad0344b2bd3d7b9dfe631af1704087032d6e684d304251e74b11181a0cf5,https://arxiv.org/abs/2607.04812v1,2607.04812v1
arxiv-2607.04814.pdf,arxiv,2508154,16,false,false,false,false,6da95216ef03be9f6ca31bfe06a9456f6be0e79ebd9f6066bf86bd60064e909a,https://arxiv.org/abs/2607.04814v1,2607.04814v1
arxiv-2607.04822.pdf,arxiv,2331143,25,false,false,false,false,6a493c36df4c0c3c54b96b09af58bb0123832ba0bcfbbec2f8fc57891614d72c,https://arxiv.org/abs/2607.04822v1,2607.04822v1
arxiv-2607.04831.pdf,arxiv,318024,6,false,false,false,false,01400809f650c95903c35c09ef56fc3a71a7ef97667befb0e960d018e2cbb87d,https://arxiv.org/abs/2607.04831v1,2607.04831v1
arxiv-2607.04832.pdf,arxiv,3445563,18,false,false,false,false,9874c98cc3bef1fe72784e92bc7a4dcbfff7968621f3bf6c1d2bac48009ff441,https://arxiv.org/abs/2607.04832v1,2607.04832v1
arxiv-2607.04833.pdf,arxiv,2514120,15,false,false,false,false,69004bb8d71a2d27df32dde41e69474be1d515fe2089bcaa76bf27a4ba4753dd,https://arxiv.org/abs/2607.04833v1,2607.04833v1
arxiv-2607.04839.pdf,arxiv,4088531,6,false,false,false,false,2631f829d0bfe1dd29d283ebcf0df5967e8def8e0a4a3dfd2789c35e6dd1386c,https://arxiv.org/abs/2607.04839v1,2607.04839v1
arxiv-2607.04843.pdf,arxiv,474262,22,false,false,false,false,5cd44fe7a8a122201175840108425bac6b193962f4568947f237368aa358d565,https://arxiv.org/abs/2607.04843v1,2607.04843v1
arxiv-2607.04860.pdf,arxiv,3564958,21,false,false,false,false,27338cca643fc9e688871ee1db67c657a8bf206111ca6719ff47a25711eb21a2,https://arxiv.org/abs/2607.04860v1,2607.04860v1
arxiv-2607.04863.pdf,arxiv,690560,14,false,false,false,false,832d7650186d475db2801166b0b4693240806b491ce0a604657fdf9f83e739f5,https://arxiv.org/abs/2607.04863v1,2607.04863v1
arxiv-2607.04870.pdf,arxiv,15583752,69,false,false,true,false,fd80f5a81a0f5b0eebc965269691d5ec1c062cb7b8a4676a5ca20ea596012f38,https://arxiv.org/abs/2607.04870v1,2607.04870v1
arxiv-2607.04872.pdf,arxiv,9869529,25,false,false,false,false,58baccfac07e4f7f1ba453ba4205ce6fc4ee3f84cfa1aab58cc47e8b8eee965b,https://arxiv.org/abs/2607.04872v1,2607.04872v1
arxiv-2607.04877.pdf,arxiv,2630632,31,false,false,true,false,853a302024b9566debe7aae710b4b425086b23c73fb6fe74fbfbb2655e7311b8,https://arxiv.org/abs/2607.04877v1,2607.04877v1
arxiv-2607.04882.pdf,arxiv,2288537,7,false,false,false,false,042a484fbace57830d567aad5b944b36313bfbc13ea65ecbb4b1ea976453a546,https://arxiv.org/abs/2607.04882v1,2607.04882v1
arxiv-2607.04883.pdf,arxiv,2463020,12,false,false,false,false,d8c52299bb9ca055f70ff4c148f4227ac17e27aba3e2c3110266db036a90b07c,https://arxiv.org/abs/2607.04883v1,2607.04883v1
arxiv-2607.04884.pdf,arxiv,6917181,26,false,false,false,false,3ccdf1afc3de2942920048e0f1b78fec6fb48a548186fa01b4c32567d891bbe8,https://arxiv.org/abs/2607.04884v1,2607.04884v1
arxiv-2607.04890.pdf,arxiv,1467157,25,false,false,false,false,eaa03f9c1fdb84a1a1e07591428e71c1ef82941c17e87664a69e8ad7ca6b7e9b,https://arxiv.org/abs/2607.04890v1,2607.04890v1
arxiv-2607.04891.pdf,arxiv,373866,4,false,false,false,false,4bbb7b89f171af418bcb380fd3f8cbe192bfc68ec06194c69b307976e3dbd643,https://arxiv.org/abs/2607.04891v1,2607.04891v1
arxiv-2607.04894.pdf,arxiv,22014218,32,false,false,false,false,03dcf4cc160d5679b8d2489df18171576798180d917b37c4c1bdaae90efad7e1,https://arxiv.org/abs/2607.04894v1,2607.04894v1
arxiv-2607.04895.pdf,arxiv,341849,12,false,false,false,false,43bb6967465f96cada6d2b191996e0666f2fa4edfcb570c08733114403338ec1,https://arxiv.org/abs/2607.04895v1,2607.04895v1
arxiv-2607.04898.pdf,arxiv,4635912,27,false,false,false,false,6f5f8debad428dde984446c21ccdec6cd87127d96259063cccefc275d29303b8,https://arxiv.org/abs/2607.04898v1,2607.04898v1
arxiv-2607.04900.pdf,arxiv,941203,76,false,false,false,false,5c398f61a2ce611adfba17da27e0ecaf98bbc8efab615b883ffb7ed0955ae2bf,https://arxiv.org/abs/2607.04900v1,2607.04900v1
arxiv-2607.04901.pdf,arxiv,1925454,16,false,false,false,false,f93cded5ddbb3091e0c308b352bf66c47de80f3ae0a379246ca399ce31ac77aa,https://arxiv.org/abs/2607.04901v1,2607.04901v1
arxiv-2607.04911.pdf,arxiv,604656,13,false,false,true,false,cd35e767cd9dd40cc5911c8836cc246ed5d788399f9b73880f0822e63508f6e6,https://arxiv.org/abs/2607.04911v1,2607.04911v1
arxiv-2607.04912.pdf,arxiv,821615,11,false,false,false,false,5860314c53ef89af0815edce1410e21c1126cd4efe7ea61cf1585ce76221512d,https://arxiv.org/abs/2607.04912v1,2607.04912v1
arxiv-2607.04916.pdf,arxiv,22421127,166,false,false,false,false,2f5ec6be74b6289874cc608ce2e479079d4a49a0bd381fa744ce85925158681a,https://arxiv.org/abs/2607.04916v1,2607.04916v1
arxiv-2607.04919.pdf,arxiv,517762,10,false,false,false,false,697d9a6e6ab7bd65d91670a13cae4629d6733aa3c1f6bee0d2af7c07ddb0f13b,https://arxiv.org/abs/2607.04919v1,2607.04919v1
arxiv-2607.04920.pdf,arxiv,2765021,17,false,false,false,false,c697d6a5fb64b09914a42271d2f68f4a4ee52f3b9d7fc10f90f38e5a1ca4ceb6,https://arxiv.org/abs/2607.04920v1,2607.04920v1
arxiv-2607.04921.pdf,arxiv,634871,11,false,false,true,false,f7e04012f34238bada6d138e97a4511296386e09699b35840a5e0899866fe225,https://arxiv.org/abs/2607.04921v1,2607.04921v1
arxiv-2607.04923.pdf,arxiv,5517795,11,false,false,false,false,c7f0d6843cb09062fb62199f887e10d308541b446c1c3879b604fb87d6bc6854,https://arxiv.org/abs/2607.04923v1,2607.04923v1
arxiv-2607.04926.pdf,arxiv,909623,16,false,false,false,false,c8cdf4fe9acb0dca105505b6de2a068aff7f34cf38a523eae73e8d9b8f240700,https://arxiv.org/abs/2607.04926v1,2607.04926v1
arxiv-2607.04930.pdf,arxiv,1991058,18,false,false,false,false,65bfb834753da45bc6a10308d54a7e2b9b3f9714f6e4f9c42a0fb3a9ad1f6451,https://arxiv.org/abs/2607.04930v1,2607.04930v1
arxiv-2607.04931.pdf,arxiv,478839,14,false,false,false,false,efcb02569b4a99fb4e4faf6735d17953ededb43f268d954be124ad8df3535105,https://arxiv.org/abs/2607.04931v1,2607.04931v1
arxiv-2607.04934.pdf,arxiv,895126,8,false,false,false,false,f2161d7c86a91279a6b142cd2c1a713a784c2b376dc83730369b26599a223b73,https://arxiv.org/abs/2607.04934v1,2607.04934v1
arxiv-2607.04936.pdf,arxiv,707531,15,false,false,false,false,1a274da794a2ff9f05860be2d755dd88e38e2845cda08b1e386ac86e25fbfe9e,https://arxiv.org/abs/2607.04936v1,2607.04936v1
arxiv-2607.04941.pdf,arxiv,246406,4,false,false,false,false,6f9eac506fe8cdbf8ae169e2373ad37b904beb7e09ea2f43d3bfd9c8ba9d3124,https://arxiv.org/abs/2607.04941v1,2607.04941v1
arxiv-2607.04942.pdf,arxiv,7895286,14,false,false,false,false,d79f2bef40913148e3c239e45847f0dc94df93dc02c9156ad0c2260a5aea77ff,https://arxiv.org/abs/2607.04942v1,2607.04942v1
arxiv-2607.04943.pdf,arxiv,418332,33,false,false,false,false,ecdeec3a5568e8a880ca8df5f4bcfe8672f7f56582405566c5159cd96d80946b,https://arxiv.org/abs/2607.04943v1,2607.04943v1
arxiv-2607.04945.pdf,arxiv,389514,17,false,false,false,false,e479fd420ba48cc0b9a55fccbd386940606f025e88c336b363224c4a309292ff,https://arxiv.org/abs/2607.04945v1,2607.04945v1
arxiv-2607.04949.pdf,arxiv,3268337,52,false,false,false,false,e4b08b58c85708f0d510b97d98db79b28d9978d225b62df61de68ad1f3fa9202,https://arxiv.org/abs/2607.04949v1,2607.04949v1
arxiv-2607.04951.pdf,arxiv,1439118,15,false,false,false,false,505fc9692ebafb2a99fe120f65cbf4bc3ab04b0effc8b959136f87b555342dd1,https://arxiv.org/abs/2607.04951v1,2607.04951v1
arxiv-2607.04955.pdf,arxiv,5036231,17,false,false,false,false,9c384ed0f0e1ec88119685d56314d17c014c9dde748183e41c114f9ced967b1c,https://arxiv.org/abs/2607.04955v1,2607.04955v1
arxiv-2607.04957.pdf,arxiv,592111,34,false,false,false,false,d690fbfde7233b01a34f75e7218f0ad7bdf6564460ea222391167535530b2638,https://arxiv.org/abs/2607.04957v1,2607.04957v1
arxiv-2607.04959.pdf,arxiv,585620,11,false,false,false,false,bbe6d35c4528e607ba705546c8a3ed333bd44421cb1da17304e95e07e4a7707e,https://arxiv.org/abs/2607.04959v1,2607.04959v1
arxiv-2607.04962.pdf,arxiv,328443,11,false,false,false,false,d955ddd66868a9aea81d0e0d1fda126106a01fc4feaa5644b547152a4e71781f,https://arxiv.org/abs/2607.04962v1,2607.04962v1
arxiv-2607.04969.pdf,arxiv,1262497,12,false,false,false,false,2608d37f95e1ea749789ea7f63e350bf4717f172738e1405439610188950e8f3,https://arxiv.org/abs/2607.04969v1,2607.04969v1
arxiv-2607.04975.pdf,arxiv,4739140,29,false,false,false,false,ad95909c8d09f846e8ddfd1daa9bb3a57c1da586c173df8ee63acca3d0295713,https://arxiv.org/abs/2607.04975v1,2607.04975v1
arxiv-2607.04976.pdf,arxiv,8148677,91,false,false,true,false,bd31773d24543b5e0dd62b9f72fd74b7649df80298883ee1ac25bb8c0dca777b,https://arxiv.org/abs/2607.04976v1,2607.04976v1
arxiv-2607.04977.pdf,arxiv,2499364,22,false,false,false,false,b00d7eea26dbbaab2b108a9b81d04a16b207ce37c6a913e281044589574e7943,https://arxiv.org/abs/2607.04977v1,2607.04977v1
arxiv-2607.04978.pdf,arxiv,2760640,16,false,false,false,false,308d78dc2d3439f53a2a752ad584756e138654b7ef8a6590aca4eb60cd3fae12,https://arxiv.org/abs/2607.04978v1,2607.04978v1
arxiv-2607.04982.pdf,arxiv,13685942,16,false,false,false,false,65150defb81cbea75fd1ec6052b1baab0a00c1766a7199c1d2844506c612d45a,https://arxiv.org/abs/2607.04982v1,2607.04982v1
arxiv-2607.04983.pdf,arxiv,322038,15,false,false,false,false,90e1311de0495e8d3783a21a34edb8da4d40f75914f648c19d5902e833d4baf9,https://arxiv.org/abs/2607.04983v1,2607.04983v1
arxiv-2607.04984.pdf,arxiv,4896908,24,false,false,false,false,30bdf48a07c8bf949f707b4225c5c1b127071831fe3828e2b373d42aa8744869,https://arxiv.org/abs/2607.04984v1,2607.04984v1
arxiv-2607.04985.pdf,arxiv,557054,6,false,false,false,false,a56a769df82981c38eb3ab0101b3922c6b9352db8ce7916e4486912fa552029c,https://arxiv.org/abs/2607.04985v1,2607.04985v1
arxiv-2607.04986.pdf,arxiv,620596,33,false,false,true,false,1adfe7d4cc581cfd61c837c497c380a5f3bed4606e84ba329226d1c7530f0574,https://arxiv.org/abs/2607.04986v1,2607.04986v1
arxiv-2607.04987.pdf,arxiv,1686472,50,false,false,false,false,8031db82b2de86fd42f87bbf8802cb518e69238388e333cb969a263330be167d,https://arxiv.org/abs/2607.04987v1,2607.04987v1
arxiv-2607.04990.pdf,arxiv,595194,17,false,false,false,false,1bde47e3d768ddc86f61b5e7de0cb9a0c71e7803f168fd602693647cb0cb1777,https://arxiv.org/abs/2607.04990v1,2607.04990v1
arxiv-2607.04993.pdf,arxiv,3166866,72,false,false,false,false,5528efcd4eb382c99799c73d649fb5a002cb7753b3ab9e58f8d437a9831f7da3,https://arxiv.org/abs/2607.04993v1,2607.04993v1
arxiv-2607.04997.pdf,arxiv,428488,25,false,false,false,false,d1320e1539624af994cd8c67a1905dc6a764afeff7b2575842c57d442703cd87,https://arxiv.org/abs/2607.04997v1,2607.04997v1
arxiv-2607.05000.pdf,arxiv,1225213,6,false,false,false,false,3e6081a1d1c41df85661ad0aaad0406b14d57c0cf0caadd84d426ecf0861688c,https://arxiv.org/abs/2607.05000v1,2607.05000v1
arxiv-2607.05001.pdf,arxiv,893620,20,false,false,false,false,4c91db3117d6bc29c31dfa7a3c1bf0056fe6c995858d6b0eb714f4424e93b8e2,https://arxiv.org/abs/2607.05001v1,2607.05001v1
arxiv-2607.05005.pdf,arxiv,2622864,28,false,false,true,false,ab8b645b5ce24c6170e24447cea4c58e0d1b5cb00ef1cfad613d927c67182ca7,https://arxiv.org/abs/2607.05005v1,2607.05005v1
arxiv-2607.05008.pdf,arxiv,2028313,17,false,false,false,false,1aab1b9a072ead4f0484e1771ad129d665a099671487740621906875ec79f8a4,https://arxiv.org/abs/2607.05008v1,2607.05008v1
arxiv-2607.05009.pdf,arxiv,14812047,23,false,false,false,false,6b667585098489cad9b37cbe3f068d1db7e50a31f69ba592613df7579625c703,https://arxiv.org/abs/2607.05009v1,2607.05009v1
arxiv-2607.05013.pdf,arxiv,1438373,14,false,false,false,false,426aeb35e0feb1e755798d5bb85e4965d57df457d0d4acb27b326e7297bca205,https://arxiv.org/abs/2607.05013v1,2607.05013v1
arxiv-2607.05017.pdf,arxiv,604807,24,false,false,false,false,83b631766b742d00f178a6e075b9398338196c12a55edcfe803c20e7e1bd7a88,https://arxiv.org/abs/2607.05017v1,2607.05017v1
arxiv-2607.05019.pdf,arxiv,2742748,39,false,false,false,false,2bac576dbda8d32f4a2c5d99cedaa9a5ae3ac799a8aebf467f8ccc18a68e5872,https://arxiv.org/abs/2607.05019v1,2607.05019v1
arxiv-2607.05025.pdf,arxiv,7550780,27,false,false,false,false,1b2c0c4e314838573d842d858a5beaaafb59d7796b9e42ca7ec463b1ee4532b1,https://arxiv.org/abs/2607.05025v1,2607.05025v1
arxiv-2607.05032.pdf,arxiv,2799545,61,false,false,true,false,fc57c573b262e638a418f306323d691ad9d7c1a6e43358a00f3c9ba11984567d,https://arxiv.org/abs/2607.05032v1,2607.05032v1
arxiv-2607.05035.pdf,arxiv,2579333,9,false,false,false,false,72149ad4be31fc6b63300565913aecf506121cc4139def844a650c16ede01060,https://arxiv.org/abs/2607.05035v1,2607.05035v1
arxiv-2607.05037.pdf,arxiv,15389864,12,false,false,false,false,fc8e145d5390fed94e21b80b8a1cfc441508dc3a1eb41ad40c94c59a7fe195cf,https://arxiv.org/abs/2607.05037v1,2607.05037v1
arxiv-2607.05046.pdf,arxiv,1588999,33,false,false,false,false,09e138e0442a32dd1e2089b9dea5c25edf2f56fe350465c01d3739fb5b80e8c5,https://arxiv.org/abs/2607.05046v1,2607.05046v1
arxiv-2607.05048.pdf,arxiv,2130276,25,false,false,false,false,69e84d3f64fd535403e47f2e76e1b8b2ab1bb5d2924e6e6d44160815d40eabe7,https://arxiv.org/abs/2607.05048v1,2607.05048v1
arxiv-2607.05052.pdf,arxiv,379311,17,false,false,false,false,b4fbd8bdd825a87f4759436e7cb8296a8492fecc6fbd63730aeb8f4b297e10bc,https://arxiv.org/abs/2607.05052v1,2607.05052v1
arxiv-2607.05054.pdf,arxiv,1418577,16,false,false,false,false,0fb542036ade9067c27c1607ea1e79447a1f8163e3a9218947d57aafec238275,https://arxiv.org/abs/2607.05054v1,2607.05054v1
arxiv-2607.05056.pdf,arxiv,2446448,9,false,false,false,false,a29b8476ef1be4f336329f89c0f9dae8cfb94862d1363c7258784889aa6eae14,https://arxiv.org/abs/2607.05056v1,2607.05056v1
arxiv-2607.05061.pdf,arxiv,7498017,28,false,false,false,false,b346041c96a4b375f1f32b765f98076b2fa5f2b0ae61f5f738d1b2ea3dc13a75,https://arxiv.org/abs/2607.05061v1,2607.05061v1
arxiv-2607.05069.pdf,arxiv,2428864,19,false,false,false,false,589c51b7e1c2f502e16511d97e2941c5daad6c3b624a0f15e31af225e5936dfa,https://arxiv.org/abs/2607.05069v1,2607.05069v1
arxiv-2607.05077.pdf,arxiv,14038893,18,false,false,false,false,820a272649f7831844ce20636837d47b61aeceadea80d7da57e73c933e8066e2,https://arxiv.org/abs/2607.05077v1,2607.05077v1
arxiv-2607.05078.pdf,arxiv,636205,19,false,false,false,false,c7450d11f035fd6c029bdde21a779f6317a3f06aede170fbd18ce4029d382fa0,https://arxiv.org/abs/2607.05078v1,2607.05078v1
arxiv-2607.05081.pdf,arxiv,2934810,16,false,false,false,false,cbc88f63b4f45c610aaffc7a8b4070232040aebef5be8253d70ca8c78e34a983,https://arxiv.org/abs/2607.05081v1,2607.05081v1
arxiv-2607.05087.pdf,arxiv,2773881,18,false,false,false,false,776ffe71ed675d2a48e8b1d3595e0ae14d7ff0b1da37e85530318300eed58a76,https://arxiv.org/abs/2607.05087v1,2607.05087v1
arxiv-2607.05088.pdf,arxiv,18733297,18,false,false,false,false,7c99c19497606a3e937f620b235842f05a1ef391887834e3daf8101243d5cfef,https://arxiv.org/abs/2607.05088v1,2607.05088v1
arxiv-2607.05089.pdf,arxiv,6542209,26,false,false,false,false,709757b332555d005ca7b8d3b09f501bd1ab43f47add157cf872444076078607,https://arxiv.org/abs/2607.05089v1,2607.05089v1
arxiv-2607.05090.pdf,arxiv,2332239,10,false,false,false,false,493cb5e51178f99e54a9b90613eaa31fcb78a8eaec6dcce7c15a2d6b8bda5ee4,https://arxiv.org/abs/2607.05090v1,2607.05090v1
